Sent,Recv
116,61
116,61
122,61
118,61
119,61
115,61
117,61
119,0
116,0
120,61
116,61
118,61
117,61
118,0
117,62
118,62
118,62
117,62
119,62
118,62
118,62
117,0
120,61
118,61
117,0
118,61
121,0
115,63
119,0
114,62
118,62
121,62
119,62
118,62
117,62
118,0
117,62
116,61
117,61
118,0
116,62
116,62
115,0
119,0
119,0
118,62
120,62
118,0
119,0
118,62
118,62
117,0
122,64
117,0
116,0
119,0
118,0
115,62
120,62
117,0
116,62
120,0
119,63
115,63
121,63
119,63
118,0
121,62
118,63
117,62
116,62
119,61
118,61
118,0
116,62
118,0
117,62
115,62
115,62
119,0
112,62
118,59
116,59
120,59
116,59
119,59
117,0
118,0
119,62
116,63
119,63
115,63
118,60
119,60
119,60
121,63
116,63
115,0
115,60
118,60
118,60
117,0
115,0
119,0
115,0
120,60
123,60
118,0
119,0
117,62
114,61
117,61
116,0
115,0
122,60
119,60
120,0
119,0
120,63
122,63
121,63
123,63
122,64
123,64
121,64
121,64
125,64
127,65
125,65
129,64
130,67
127,67
131,67
134,67
135,64
133,64
137,64
139,71
139,71
138,71
138,71
138,72
140,72
140,72
141,72
139,74
140,74
138,74
139,74
139,74
135,74
132,74
137,74
134,74
129,74
129,74
131,74
128,74
126,74
129,74
123,74
123,74
124,74
123,64
123,64
123,64
121,0
121,63
119,63
119,63
118,62
118,0
119,62
118,62
117,62
115,62
117,0
116,0
117,60
120,60
115,60
117,0
118,61
116,61
120,61
115,63
116,60
114,60
115,60
116,0
117,60
116,60
118,0
115,62
115,62
121,62
116,62
114,62
114,62
114,62
117,32
115,61
116,0
115,61
117,0
114,0
113,0
116,59
116,0
116,61
114,0
116,0
114,60
114,60
113,0
118,0
116,0
116,61
117,61
120,0
111,63
112,63
111,59
109,59
107,59
106,0
102,0
103,53
102,53
103,0
106,54
112,0
119,0
138,62
152,64
170,80
197,64
222,104
233,64
233,122
233,122
233,64
233,64
233,122
233,122
233,122
233,122
233,122
233,122
224,122
196,122
168,122
141,64
119,0
100,62
84,62
73,62
65,0
57,0
53,0
55,28
57,28
58,30
65,30
70,30
76,36
83,36
83,36
90,36
95,0
99,0
101,52
103,52
108,52
108,52
111,52
111,52
111,0
114,58
114,58
116,58
119,58
116,58
116,58
113,58
113,0
119,0
114,63
114,63
117,63
117,63
115,61
117,61
120,61
116,61
116,61
121,61
120,61
118,61
117,61
119,61
121,61
124,61
120,61
123,61
125,64
119,65
127,62
123,64
127,64
127,64
130,64
130,64
125,68
129,68
132,68
132,68
134,70
136,70
137,71
136,71
134,71
138,70
141,64
139,74
144,74
146,74
145,74
141,64
145,74
153,74
149,64
148,64
155,78
154,78
158,81
158,64
159,64
160,83
162,64
167,85
165,88
162,88
167,64
169,88
170,64
168,89
173,89
173,89
177,64
172,93
173,93
174,93
174,93
174,93
171,93
176,93
178,93
177,93
182,93
179,93
181,93
179,93
180,93
179,93
181,93
179,64
179,94
178,64
177,93
178,93
181,64
175,95
176,95
177,95
176,95
173,64
167,64
172,88
165,88
171,88
168,88
168,88
163,64
161,86
163,64
161,86
159,64
159,83
162,83
157,83
156,64
155,82
155,64
150,81
145,81
147,64
148,77
143,77
143,77
141,77
144,77
141,64
140,64
138,73
136,64
135,71
131,71
128,71
132,71
131,71
132,64
131,69
130,64
124,68
125,68
125,64
129,65
126,65
124,65
121,65
119,0
122,62
117,62
118,62
118,62
121,62
116,62
112,60
117,0
114,0
115,0
115,60
114,60
116,60
111,61
112,61
114,61
112,0
110,0
114,57
114,57
112,57
108,57
113,57
108,57
112,57
109,57
109,57
110,57
110,57
109,0
112,57
110,57
112,0
111,59
109,59
108,59
107,59
110,59
109,57
105,57
109,0
108,0
113,56
106,60
107,60
112,0
112,0
108,59
108,59
111,0
105,58
106,0
109,56
112,56
108,0
109,57
111,57
113,0
108,0
109,0
113,57
106,57
111,57
107,57
109,57
108,57
107,57
107,57
109,57
111,57
109,0
109,57
110,57
107,0
110,56
110,56
114,0
108,60
108,56
110,0
110,0
108,0
108,56
110,56
107,0
108,56
109,56
110,56
107,57
105,57
105,57
106,57
106,57
108,57
106,57
107,0
107,56
108,56
111,56
110,56
108,56
107,56
107,56
109,56
109,57
107,0
108,0
104,56
109,55
110,55
108,55
112,0
106,59
109,59
108,59
108,59
108,59
108,59
110,59
111,59
108,0
110,0
107,57
109,57
106,57
110,0
112,57
108,0
104,56
107,54
110,54
109,54
108,54
110,0
109,0
110,0
110,57
111,57
108,57
109,57
107,57
107,57
111,57
108,57
109,57
108,57
107,56
108,0
110,56
109,56
104,0
107,0
111,56
107,56
104,56
111,0
109,0
107,57
107,0
110,56
106,56
110,56
108,57
108,57
108,57
107,57
109,57
106,57
104,57
109,57
109,0
108,57
108,57
107,57
109,57
107,0
106,56
107,56
111,56
104,58
108,58
104,58
107,0
107,56
104,0
108,54
107,54
104,54
110,0
111,0
111,58
109,58
109,0
112,57
113,0
112,59
108,59
111,59
112,59
109,0
114,57
118,57
116,57
118,0
117,62
117,62
119,62
118,62
119,62
124,62
125,62
122,62
127,62
126,64
127,66
128,64
130,67
129,67
132,64
130,69
131,69
128,69
134,69
131,69
131,64
126,69
127,64
130,67
127,68
122,64
127,64
123,67
125,64
121,65
121,65
121,0
116,0
115,60
116,60
117,60
112,60
110,59
114,59
111,59
110,59
107,59
109,59
109,57
111,57
107,57
112,57
107,57
107,57
111,0
108,58
106,58
107,0
110,56
110,56
105,57
107,0
107,56
105,0
107,0
107,56
109,56
109,56
106,56
106,55
108,55
106,55
108,55
107,55
105,0
105,55
110,55
106,0
110,56
106,57
107,0
111,56
105,56
103,56
109,0
105,57
107,57
106,57
107,0
105,56
106,56
108,56
105,56
105,56
106,0
104,55
106,55
107,55
105,0
105,0
105,55
103,55
104,55
103,55
98,55
97,55
94,0
94,49
97,0
98,0
99,51
113,51
128,64
143,67
168,67
190,67
215,64
233,113
233,113
233,64
